accord_id,accord_name,accord_category,note_id,note_name,default_pct,min_pct,max_pct,layers,roles
ACC-0140,Green Fig Leaf,Green,NOTE-0532,cis-3-Hexenol,15.287,9.172,21.402,top,support
ACC-0141,Smoky Incense,Incense,NOTE-0205,Iso E Super,6.658,3.995,9.321,base,modifier
ACC-0141,Smoky Incense,Incense,NOTE-0455,Labdanum Absolute,11.257,6.754,15.759,base,modifier
ACC-0141,Smoky Incense,Incense,NOTE-0470,Myrrh Absolute,24.67,14.802,34.538,base,support
ACC-0141,Smoky Incense,Incense,NOTE-0471,Birch Tar Rectified,14.944,8.967,20.922,base,support
ACC-0141,Smoky Incense,Incense,NOTE-0476,Habanolide,6.081,3.649,8.514,base,modifier
ACC-0141,Smoky Incense,Incense,NOTE-0539,Frankincense Resin,36.39,21.834,50.946,base,driver
ACC-0142,Clean Cotton,Clean,NOTE-0193,Hedione,20.193,12.116,28.27,heart,support
ACC-0142,Clean Cotton,Clean,NOTE-0205,Iso E Super,13.483,8.09,18.876,base,modifier
ACC-0142,Clean Cotton,Clean,NOTE-0505,Galaxolide,16.517,9.91,23.124,base,modifier
ACC-0142,Clean Cotton,Clean,NOTE-0509,Linalool,24.807,14.884,34.73,heart,support
ACC-0142,Clean Cotton,Clean,NOTE-0540,Aldehyde C-12 Lauric,18.857,11.314,26.4,top,driver
ACC-0142,Clean Cotton,Clean,NOTE-0541,Rose Oxide,6.143,3.686,8.6,top,modifier
ACC-0143,Roasted Coffee,Gourmand Dark,NOTE-0456,Vanillin,7.132,4.279,9.984,base,modifier
ACC-0143,Roasted Coffee,Gourmand Dark,NOTE-0458,Patchouli Alcohol,2.709,1.626,3.793,base,modifier
ACC-0143,Roasted Coffee,Gourmand Dark,NOTE-0465,Musk Ketone,3.42,2.052,4.788,base,modifier
ACC-0143,Roasted Coffee,Gourmand Dark,NOTE-0542,Coffee Absolute,17.242,10.345,24.138,base,driver
ACC-0143,Roasted Coffee,Gourmand Dark,NOTE-0543,Pyrazine Accord,60.0,36.0,84.0,heart,support
ACC-0143,Roasted Coffee,Gourmand Dark,NOTE-0544,Cocoa Absolute,9.497,5.698,13.296,base,support
ACC-0144,Metallic Mineral,Mineral,NOTE-0021,Ambroxan,8.113,4.868,11.358,base,modifier
ACC-0144,Metallic Mineral,Mineral,NOTE-0205,Iso E Super,17.568,10.541,24.595,base,modifier
ACC-0144,Metallic Mineral,Mineral,NOTE-0473,Ambergris Accord,21.411,12.846,29.975,base,support
ACC-0144,Metallic Mineral,Mineral,NOTE-0476,Habanolide,7.454,4.472,10.436,base,modifier
ACC-0144,Metallic Mineral,Mineral,NOTE-0488,Pink Pepper CO₂,19.687,11.812,27.562,top,support
ACC-0144,Metallic Mineral,Mineral,NOTE-0489,Aldehyde C-10,25.767,15.46,36.074,top,driver
ACC-0145,Generic Sweet,Sweet,NOTE-0205,Iso E Super,3.86,2.316,5.403,base,modifier
ACC-0145,Generic Sweet,Sweet,NOTE-0456,Vanillin,24.71,14.826,34.594,base,driver
ACC-0145,Generic Sweet,Sweet,NOTE-0465,Musk Ketone,4.113,2.468,5.758,base,modifier
ACC-0145,Generic Sweet,Sweet,NOTE-0495,Ethyl Maltol,35.456,21.274,49.639,heart,support
ACC-0145,Generic Sweet,Sweet,NOTE-0496,Tonka Bean Absolute,7.317,4.39,10.244,base,modifier
ACC-0145,Generic Sweet,Sweet,NOTE-0545,Benzyl Alcohol,24.544,14.726,34.361,heart,support
ACC-0146,Cinnamon Spice,Spicy,NOTE-0457,Benzoin Siam,18.333,11.0,25.667,base,modifier
ACC-0146,Cinnamon Spice,Spicy,NOTE-0465,Musk Ketone,11.442,6.865,16.019,base,modifier
ACC-0146,Cinnamon Spice,Spicy,NOTE-0496,Tonka Bean Absolute,10.225,6.135,14.315,base,modifier
ACC-0146,Cinnamon Spice,Spicy,NOTE-0546,Cinnamon Leaf Oil,26.692,16.015,37.369,heart,driver
ACC-0146,Cinnamon Spice,Spicy,NOTE-0547,Cinnamyl Alcohol,20.65,12.39,28.91,heart,support
ACC-0146,Cinnamon Spice,Spicy,NOTE-0548,Clove Oil,12.658,7.595,17.721,heart,support
ACC-0147,Classic Amber,Amber,NOTE-0408,Vanilla Absolute,18.136,10.882,25.39,base,support
ACC-0147,Classic Amber,Amber,NOTE-0455,Labdanum Absolute,34.118,20.471,47.766,base,driver
ACC-0147,Classic Amber,Amber,NOTE-0457,Benzoin Siam,25.758,15.455,36.061,base,support
ACC-0147,Classic Amber,Amber,NOTE-0458,Patchouli Alcohol,4.893,2.936,6.85,base,modifier
ACC-0147,Classic Amber,Amber,NOTE-0465,Musk Ketone,6.177,3.706,8.647,base,modifier
ACC-0147,Classic Amber,Amber,NOTE-0496,Tonka Bean Absolute,10.918,6.551,15.285,base,modifier
ACC-0148,Modern Amberwood,Amber Woody,NOTE-0021,Ambroxan,34.227,20.536,47.918,base,driver
ACC-0148,Modern Amberwood,Amber Woody,NOTE-0087,Cashmeran,18.066,10.84,25.293,base,support
ACC-0148,Modern Amberwood,Amber Woody,NOTE-0205,Iso E Super,25.861,15.516,36.205,base,support
ACC-0148,Modern Amberwood,Amber Woody,NOTE-0454,Cedarwood Atlas,10.1,6.06,14.139,base,modifier
ACC-0148,Modern Amberwood,Amber Woody,NOTE-0465,Musk Ketone,5.214,3.129,7.3,base,modifier
ACC-0148,Modern Amberwood,Amber Woody,NOTE-0476,Habanolide,6.532,3.919,9.145,base,modifier
ACC-0149,Sweet Fruity,Fruity Sweet,NOTE-0205,Iso E Super,6.552,3.931,9.173,base,modifier
ACC-0149,Sweet Fruity,Fruity Sweet,NOTE-0456,Vanillin,17.491,10.495,24.487,base,support
ACC-0149,Sweet Fruity,Fruity Sweet,NOTE-0465,Musk Ketone,5.957,3.574,8.34,base,modifier
ACC-0149,Sweet Fruity,Fruity Sweet,NOTE-0509,Linalool,16.267,9.76,22.774,heart,modifier
ACC-0149,Sweet Fruity,Fruity Sweet,NOTE-0511,Gamma-Undecalactone,28.733,17.24,40.226,heart,support
ACC-0149,Sweet Fruity,Fruity Sweet,NOTE-0551,Ethyl Butyrate,25.0,15.0,35.0,top,driver
ACC-0150,Cardamom Spice,Spicy Aromatic,NOTE-0205,Iso E Super,15.634,9.38,21.888,base,modifier
ACC-0150,Cardamom Spice,Spicy Aromatic,NOTE-0449,Bergamot Oil,7.016,4.21,9.823,top,support
ACC-0150,Cardamom Spice,Spicy Aromatic,NOTE-0465,Musk Ketone,14.366,8.62,20.112,base,modifier
ACC-0150,Cardamom Spice,Spicy Aromatic,NOTE-0499,Lavender Oil,45.0,27.0,63.0,heart,modifier
ACC-0150,Cardamom Spice,Spicy Aromatic,NOTE-0523,Eucalyptol,7.212,4.327,10.097,top,support
ACC-0150,Cardamom Spice,Spicy Aromatic,NOTE-0550,Cardamom Oil,10.772,6.463,15.08,top,driver
ACC-0151,Clove Spice,Spicy,NOTE-0205,Iso E Super,10.142101421014209,6.085060850608506,14.199141991419914,base,modifier
ACC-0151,Clove Spice,Spicy,NOTE-0456,Vanillin,10.64110641106411,6.384063840638406,14.897148971489715,base,modifier
ACC-0151,Clove Spice,Spicy,NOTE-0457,Benzoin Siam,19.217192171921717,11.53011530115301,26.904269042690427,base,modifier
ACC-0151,Clove Spice,Spicy,NOTE-0512,Cinnamon Bark Oil,13.564135641356414,8.139081390813907,18.990189901899015,heart,support
ACC-0151,Clove Spice,Spicy,NOTE-0513,Clove Bud Oil,26.721267212672124,16.033160331603316,37.410374103741034,heart,driver
ACC-0151,Clove Spice,Spicy,NOTE-0552,Eugenol,19.714197141971418,11.829118291182912,27.60027600276003,heart,support
ACC-0152,Nutmeg Spice,Spicy Warm,NOTE-0455,Labdanum Absolute,8.826,5.296,12.357,base,modifier
ACC-0152,Nutmeg Spice,Spicy Warm,NOTE-0465,Musk Ketone,11.314,6.788,15.84,base,modifier
ACC-0152,Nutmeg Spice,Spicy Warm,NOTE-0496,Tonka Bean Absolute,19.86,11.916,27.803,base,modifier
ACC-0152,Nutmeg Spice,Spicy Warm,NOTE-0514,Nutmeg Oil,28.099,16.859,39.338,heart,driver
ACC-0152,Nutmeg Spice,Spicy Warm,NOTE-0546,Cinnamon Leaf Oil,12.867,7.72,18.014,heart,support
ACC-0152,Nutmeg Spice,Spicy Warm,NOTE-0553,Mace Oil,19.034,11.42,26.648,heart,support
ACC-0153,Ginger Spice,Fresh Spicy,NOTE-0021,Ambroxan,26.12,15.672,36.568,base,modifier
ACC-0153,Ginger Spice,Fresh Spicy,NOTE-0205,Iso E Super,28.425,17.055,39.796,base,modifier
ACC-0153,Ginger Spice,Fresh Spicy,NOTE-0319,Pink Pepper,9.187,5.512,12.862,top,support
ACC-0153,Ginger Spice,Fresh Spicy,NOTE-0490,Lemon Oil,14.08,8.448,19.712,top,support
ACC-0153,Ginger Spice,Fresh Spicy,NOTE-0549,Ginger CO₂,16.446,9.867,23.024,top,driver
ACC-0153,Ginger Spice,Fresh Spicy,NOTE-0550,Cardamom Oil,5.742,3.445,8.039,top,modifier
ACC-0154,Peppery Spice,Spicy Dry,NOTE-0205,Iso E Super,8.595,5.157,12.033,base,modifier
ACC-0154,Peppery Spice,Spicy Dry,NOTE-0453,Vetiver Haiti,13.507,8.104,18.909,base,modifier
ACC-0154,Peppery Spice,Spicy Dry,NOTE-0465,Musk Ketone,7.898,4.739,11.057,base,modifier
ACC-0154,Peppery Spice,Spicy Dry,NOTE-0478,Elemi Resin,45.0,27.0,63.0,heart,support
ACC-0154,Peppery Spice,Spicy Dry,NOTE-0488,Pink Pepper CO₂,10.781,6.469,15.094,top,support
ACC-0154,Peppery Spice,Spicy Dry,NOTE-0554,Black Pepper Oil,14.219,8.531,19.906,top,driver
ACC-0155,Saffron Spice,Spicy Leather,NOTE-0021,Ambroxan,4.460044600446004,2.676026760267603,6.2450624506245065,base,modifier
ACC-0155,Saffron Spice,Spicy Leather,NOTE-0455,Labdanum Absolute,7.083070830708307,4.250042500425004,9.91609916099161,base,modifier
ACC-0155,Saffron Spice,Spicy Leather,NOTE-0476,Habanolide,4.098040980409804,2.4590245902459023,5.738057380573806,base,modifier
ACC-0155,Saffron Spice,Spicy Leather,NOTE-0485,IsoButyl Quinoline,9.186091860918609,5.512055120551205,12.860128601286013,base,support
ACC-0155,Saffron Spice,Spicy Leather,NOTE-0555,Saffron Accord,60.000600006000056,36.000360003600036,84.00084000840008,heart,driver
ACC-0155,Saffron Spice,Spicy Leather,NOTE-0556,Suederal,15.172151721517215,9.103091030910308,21.24121241212412,base,support
ACC-0156,Sweet Cardamom,Sweet Spicy,NOTE-0205,Iso E Super,5.455,3.273,7.636,base,modifier
ACC-0156,Sweet Cardamom,Sweet Spicy,NOTE-0456,Vanillin,20.909,12.545,29.273,base,support
ACC-0156,Sweet Cardamom,Sweet Spicy,NOTE-0457,Benzoin Siam,8.766,5.26,12.273,base,modifier
ACC-0156,Sweet Cardamom,Sweet Spicy,NOTE-0465,Musk Ketone,5.012,3.007,7.017,base,modifier
ACC-0156,Sweet Cardamom,Sweet Spicy,NOTE-0496,Tonka Bean Absolute,14.403,8.642,20.165,base,support
ACC-0156,Sweet Cardamom,Sweet Spicy,NOTE-0550,Cardamom Oil,45.455,27.273,63.636,top,driver
ACC-0157,Woody Cinnamon,Woody Spicy,NOTE-0021,Ambroxan,3.941960580394196,2.3649763502364975,5.517944820551794,base,modifier
ACC-0157,Woody Cinnamon,Woody Spicy,NOTE-0205,Iso E Super,4.267957320426795,2.560974390256097,5.974940250597493,base,modifier
ACC-0157,Woody Cinnamon,Woody Spicy,NOTE-0454,Cedarwood Atlas,15.102848971510284,9.06190938090619,21.143788562114377,base,support
ACC-0157,Woody Cinnamon,Woody Spicy,NOTE-0455,Labdanum Absolute,6.400935990640093,3.8409615903840963,8.96191038089619,base,modifier
ACC-0157,Woody Cinnamon,Woody Spicy,NOTE-0458,Patchouli Alcohol,10.28689713102869,6.171938280617193,14.400855991440084,base,support
ACC-0157,Woody Cinnamon,Woody Spicy,NOTE-0512,Cinnamon Bark Oil,59.99940000599994,35.999640003599964,83.99916000839991,heart,driver
ACC-0158,Resinous Spice,Resinous Spicy,NOTE-0205,Iso E Super,4.303,2.582,6.024,base,modifier
ACC-0158,Resinous Spice,Resinous Spicy,NOTE-0455,Labdanum Absolute,6.761,4.057,9.466,base,modifier
ACC-0158,Resinous Spice,Resinous Spicy,NOTE-0465,Musk Ketone,3.954,2.372,5.535,base,modifier
ACC-0158,Resinous Spice,Resinous Spicy,NOTE-0478,Elemi Resin,45.0,27.0,63.0,heart,driver
ACC-0158,Resinous Spice,Resinous Spicy,NOTE-0539,Frankincense Resin,14.982,8.989,20.975,base,support
ACC-0158,Resinous Spice,Resinous Spicy,NOTE-0554,Black Pepper Oil,25.0,15.0,35.0,top,support
ACC-0159,Fresh Herbal Spice,Aromatic Spicy,NOTE-0205,Iso E Super,28.425,17.055,39.796,base,modifier
ACC-0159,Fresh Herbal Spice,Aromatic Spicy,NOTE-0449,Bergamot Oil,7.394,4.436,10.351,top,modifier
ACC-0159,Fresh Herbal Spice,Aromatic Spicy,NOTE-0465,Musk Ketone,26.12,15.672,36.568,base,modifier
ACC-0159,Fresh Herbal Spice,Aromatic Spicy,NOTE-0535,Rosemary Oil,9.439,5.663,13.214,top,support
ACC-0159,Fresh Herbal Spice,Aromatic Spicy,NOTE-0557,Basil Oil,17.086,10.252,23.92,top,driver
ACC-0159,Fresh Herbal Spice,Aromatic Spicy,NOTE-0558,Thyme Oil,11.536,6.922,16.151,top,support
ACC-0160,Dark Cumin Spice,Animalic Spicy,NOTE-0205,Iso E Super,5.07,3.042,7.099,base,modifier
ACC-0160,Dark Cumin Spice,Animalic Spicy,NOTE-0455,Labdanum Absolute,7.866,4.719,11.012,base,modifier
ACC-0160,Dark Cumin Spice,Animalic Spicy,NOTE-0465,Musk Ketone,4.632,2.779,6.484,base,modifier
ACC-0160,Dark Cumin Spice,Animalic Spicy,NOTE-0525,Cypriol Oil,12.432,7.459,17.405,base,support
ACC-0160,Dark Cumin Spice,Animalic Spicy,NOTE-0559,Cumin Seed Oil,45.0,27.0,63.0,heart,driver
ACC-0160,Dark Cumin Spice,Animalic Spicy,NOTE-0560,Coriander Seed Oil,25.0,15.0,35.0,top,support
ACC-0161,Sweet Saffron,Sweet Leather Spicy,NOTE-0021,Ambroxan,4.261042610426104,2.5570255702557025,5.966059660596606,base,modifier
ACC-0161,Sweet Saffron,Sweet Leather Spicy,NOTE-0456,Vanillin,15.328153281532813,9.197091970919708,21.46021460214602,base,support
ACC-0161,Sweet Saffron,Sweet Leather Spicy,NOTE-0457,Benzoin Siam,6.3440634406344065,3.8060380603806037,8.882088820888209,base,modifier
ACC-0161,Sweet Saffron,Sweet Leather Spicy,NOTE-0476,Habanolide,3.915039150391504,2.3490234902349023,5.482054820548205,base,modifier
ACC-0161,Sweet Saffron,Sweet Leather Spicy,NOTE-0555,Saffron Accord,60.000600006000056,36.000360003600036,84.00084000840008,heart,driver
ACC-0161,Sweet Saffron,Sweet Leather Spicy,NOTE-0556,Suederal,10.15110151101511,6.090060900609005,14.211142111421115,base,support
ACC-0162,Dry Spice Woods,Dry Woody Spicy,NOTE-0021,Ambroxan,5.209,3.125,7.293,base,modifier
ACC-0162,Dry Spice Woods,Dry Woody Spicy,NOTE-0205,Iso E Super,11.228,6.737,15.719,base,modifier
ACC-0162,Dry Spice Woods,Dry Woody Spicy,NOTE-0453,Vetiver Haiti,13.673,8.204,19.143,base,support
ACC-0162,Dry Spice Woods,Dry Woody Spicy,NOTE-0459,Cedarwood Virginia,19.968,11.981,27.955,base,support
ACC-0162,Dry Spice Woods,Dry Woody Spicy,NOTE-0465,Musk Ketone,4.467,2.68,6.254,base,modifier
ACC-0162,Dry Spice Woods,Dry Woody Spicy,NOTE-0554,Black Pepper Oil,45.455,27.273,63.636,top,driver
ACC-0163,Oriental Amber Spice,Amber Spicy,NOTE-0455,Labdanum Absolute,18.807,11.284,26.33,base,driver
ACC-0163,Oriental Amber Spice,Amber Spicy,NOTE-0456,Vanillin,3.331,1.999,4.664,base,modifier
ACC-0163,Oriental Amber Spice,Amber Spicy,NOTE-0457,Benzoin Siam,14.197,8.518,19.875,base,support
ACC-0163,Oriental Amber Spice,Amber Spicy,NOTE-0465,Musk Ketone,3.665,2.199,5.131,base,modifier
ACC-0163,Oriental Amber Spice,Amber Spicy,NOTE-0512,Cinnamon Bark Oil,37.475,22.485,52.465,heart,support
ACC-0163,Oriental Amber Spice,Amber Spicy,NOTE-0513,Clove Bud Oil,22.525,13.515,31.535,heart,modifier
ACC-0164,Floral Cardamom,Floral Spicy,NOTE-0193,Hedione,22.05,13.23,30.869,heart,support
ACC-0164,Floral Cardamom,Floral Spicy,NOTE-0205,Iso E Super,15.634,9.38,21.888,base,modifier
ACC-0164,Floral Cardamom,Floral Spicy,NOTE-0449,Bergamot Oil,7.816,4.69,10.942,top,modifier
ACC-0164,Floral Cardamom,Floral Spicy,NOTE-0465,Musk Ketone,14.366,8.62,20.112,base,modifier
ACC-0164,Floral Cardamom,Floral Spicy,NOTE-0493,Orange Blossom Absolute,22.95,13.77,32.131,heart,support
ACC-0164,Floral Cardamom,Floral Spicy,NOTE-0550,Cardamom Oil,17.184,10.31,24.058,top,driver
ACC-0165,Spiced Rose,Floral Spicy,NOTE-0205,Iso E Super,8.197,4.918,11.476,base,modifier
ACC-0165,Spiced Rose,Floral Spicy,NOTE-0458,Patchouli Alcohol,14.271,8.563,19.98,base,modifier
ACC-0165,Spiced Rose,Floral Spicy,NOTE-0465,Musk Ketone,7.532,4.519,10.545,base,modifier
ACC-0165,Spiced Rose,Floral Spicy,NOTE-0488,Pink Pepper CO₂,25.0,15.0,35.0,top,support
ACC-0165,Spiced Rose,Floral Spicy,NOTE-0501,Rose Absolute,31.175,18.705,43.645,heart,driver
ACC-0165,Spiced Rose,Floral Spicy,NOTE-0548,Clove Oil,13.825,8.295,19.355,heart,support
ACC-0166,Ginger Citrus Spice,Fresh Spicy,NOTE-0021,Ambroxan,26.12,15.672,36.568,base,modifier
ACC-0166,Ginger Citrus Spice,Fresh Spicy,NOTE-0205,Iso E Super,28.425,17.055,39.796,base,modifier
ACC-0166,Ginger Citrus Spice,Fresh Spicy,NOTE-0449,Bergamot Oil,10.073,6.044,14.102,top,support
ACC-0166,Ginger Citrus Spice,Fresh Spicy,NOTE-0490,Lemon Oil,13.736,8.242,19.231,top,support
ACC-0166,Ginger Citrus Spice,Fresh Spicy,NOTE-0549,Ginger CO₂,16.044,9.626,22.461,top,driver
ACC-0166,Ginger Citrus Spice,Fresh Spicy,NOTE-0550,Cardamom Oil,5.602,3.361,7.842,top,modifier
ACC-0167,Sweet Amber Vanilla,Sweet Amber,NOTE-0039,Benzoin,11.47211472114721,6.883068830688306,16.061160611606116,base,support
ACC-0167,Sweet Amber Vanilla,Sweet Amber,NOTE-0205,Iso E Super,6.712067120671206,4.028040280402804,9.397093970939709,base,modifier
ACC-0167,Sweet Amber Vanilla,Sweet Amber,NOTE-0399,Tonka Bean,4.906049060490605,2.9440294402944027,6.869068690686906,base,modifier
ACC-0167,Sweet Amber Vanilla,Sweet Amber,NOTE-0455,Labdanum Absolute,16.935169351693517,10.161101611016111,23.710237102371025,base,support
ACC-0167,Sweet Amber Vanilla,Sweet Amber,NOTE-0456,Vanillin,34.94034940349404,20.96420964209642,48.91648916489165,base,driver
ACC-0167,Sweet Amber Vanilla,Sweet Amber,NOTE-0457,Benzoin Siam,13.237132371323712,7.942079420794208,18.532185321853216,base,support
ACC-0167,Sweet Amber Vanilla,Sweet Amber,NOTE-0465,Musk Ketone,2.962029620296203,1.7770177701777017,4.146041460414604,base,modifier
ACC-0167,Sweet Amber Vanilla,Sweet Amber,NOTE-0476,Habanolide,3.223032230322303,1.9340193401934018,4.512045120451204,base,modifier
ACC-0167,Sweet Amber Vanilla,Sweet Amber,NOTE-0496,Tonka Bean Absolute,5.612056120561205,3.367033670336703,7.856078560785607,base,modifier
ACC-0168,Aromatic Pepper,Aromatic Spicy,NOTE-0205,Iso E Super,8.316,4.989,11.642,base,modifier
ACC-0168,Aromatic Pepper,Aromatic Spicy,NOTE-0450,Geranium Oil,45.0,27.0,63.0,heart,support
ACC-0168,Aromatic Pepper,Aromatic Spicy,NOTE-0453,Vetiver Haiti,14.552,8.731,20.373,base,modifier
ACC-0168,Aromatic Pepper,Aromatic Spicy,NOTE-0465,Musk Ketone,7.132,4.279,9.985,base,modifier
ACC-0168,Aromatic Pepper,Aromatic Spicy,NOTE-0499,Lavender Oil,11.622,6.973,16.27,top,support
ACC-0168,Aromatic Pepper,Aromatic Spicy,NOTE-0554,Black Pepper Oil,13.378,8.027,18.73,top,driver
ACC-0169,Exotic Spice Market,Oriental Spicy,NOTE-0455,Labdanum Absolute,8.875088750887508,5.3250532505325054,12.426124261242611,base,modifier
ACC-0169,Exotic Spice Market,Oriental Spicy,NOTE-0457,Benzoin Siam,19.74819748197482,11.849118491184912,27.647276472764727,base,modifier
ACC-0169,Exotic Spice Market,Oriental Spicy,NOTE-0465,Musk Ketone,11.377113771137711,6.826068260682606,15.927159271592714,base,modifier
ACC-0169,Exotic Spice Market,Oriental Spicy,NOTE-0513,Clove Bud Oil,13.277132771327713,7.966079660796608,18.58818588185882,heart,support
ACC-0169,Exotic Spice Market,Oriental Spicy,NOTE-0514,Nutmeg Oil,27.076270762707626,16.246162461624614,37.907379073790736,heart,driver
ACC-0169,Exotic Spice Market,Oriental Spicy,NOTE-0546,Cinnamon Leaf Oil,19.64619646196462,11.788117881178811,27.505275052750527,heart,support
ACC-0170,Salty Marine,Marine,NOTE-0205,Iso E Super,6.341,3.804,8.877,base,modifier
ACC-0170,Salty Marine,Marine,NOTE-0449,Bergamot Oil,7.748,4.649,10.848,top,modifier
ACC-0170,Salty Marine,Marine,NOTE-0473,Ambergris Accord,17.833,10.7,24.966,base,support
ACC-0170,Salty Marine,Marine,NOTE-0475,Seaweed Absolute,45.0,27.0,63.0,heart,support
ACC-0170,Salty Marine,Marine,NOTE-0476,Habanolide,5.826,3.496,8.157,base,modifier
ACC-0170,Salty Marine,Marine,NOTE-0497,Calone,17.252,10.351,24.152,top,driver
ACC-0171,Mineral Ozone,Mineral,NOTE-0021,Ambroxan,27.578,16.547,38.609,base,modifier
ACC-0171,Mineral Ozone,Mineral,NOTE-0205,Iso E Super,15.018,9.011,21.025,base,modifier
ACC-0171,Mineral Ozone,Mineral,NOTE-0464,Aldehyde C-12 MNA,19.613,11.768,27.459,top,driver
ACC-0171,Mineral Ozone,Mineral,NOTE-0465,Musk Ketone,11.95,7.17,16.73,base,modifier
ACC-0171,Mineral Ozone,Mineral,NOTE-0488,Pink Pepper CO₂,11.367,6.82,15.913,top,support
ACC-0171,Mineral Ozone,Mineral,NOTE-0561,Ozonic Accord,14.474,8.685,20.264,top,support
ACC-0172,Green Tea Steam,Tea,NOTE-0193,Hedione,9.86190138098619,5.9169408305916935,13.805861941380584,heart,modifier
ACC-0172,Green Tea Steam,Tea,NOTE-0205,Iso E Super,15.633843661563384,9.379906200937992,21.887781122188777,base,modifier
ACC-0172,Green Tea Steam,Tea,NOTE-0449,Bergamot Oil,24.999750002499972,14.999850001499984,34.999650003499966,top,support
ACC-0172,Green Tea Steam,Tea,NOTE-0465,Musk Ketone,14.365856341436585,8.61991380086199,20.111798882011175,base,modifier
ACC-0172,Green Tea Steam,Tea,NOTE-0467,Mate Absolute,14.689853101468984,8.81391186088139,20.565794342056577,heart,support
ACC-0172,Green Tea Steam,Tea,NOTE-0562,Green Tea Absolute,20.44879551204488,12.268877311226888,28.62771372286277,heart,driver
ACC-0173,Milky Cereal,Lactonic,NOTE-0205,Iso E Super,6.232,3.739,8.724,base,modifier
ACC-0173,Milky Cereal,Lactonic,NOTE-0408,Vanilla Absolute,17.916,10.75,25.082,base,support
ACC-0173,Milky Cereal,Lactonic,NOTE-0465,Musk Ketone,5.726,3.436,8.017,base,modifier
ACC-0173,Milky Cereal,Lactonic,NOTE-0496,Tonka Bean Absolute,10.126,6.076,14.177,base,modifier
ACC-0173,Milky Cereal,Lactonic,NOTE-0563,Milk Lactone,34.763,20.858,48.668,heart,driver
ACC-0173,Milky Cereal,Lactonic,NOTE-0564,Rice Accord,25.237,15.142,35.332,heart,support
ACC-0174,Powdery Makeup,Powdery,NOTE-0205,Iso E Super,5.923,3.554,8.292,base,modifier
ACC-0174,Powdery Makeup,Powdery,NOTE-0465,Musk Ketone,6.312,3.787,8.837,base,modifier
ACC-0174,Powdery Makeup,Powdery,NOTE-0484,Heliotropin,25.654,15.393,35.916,heart,support
ACC-0174,Powdery Makeup,Powdery,NOTE-0501,Rose Absolute,13.265,7.959,18.57,heart,modifier
ACC-0174,Powdery Makeup,Powdery,NOTE-0527,Orris Butter,27.765,16.659,38.87,base,driver
ACC-0174,Powdery Makeup,Powdery,NOTE-0565,Violet Ionone,21.081,12.649,29.514,heart,support
ACC-0175,Suede Soft Leather,Leather,NOTE-0205,Iso E Super,4.436044360443605,2.6620266202662024,6.2100621006210055,base,modifier
ACC-0175,Suede Soft Leather,Leather,NOTE-0476,Habanolide,3.8040380403804033,2.283022830228302,5.326053260532604,base,modifier
ACC-0175,Suede Soft Leather,Leather,NOTE-0481,Orris Concrete,22.54022540225402,13.524135241352413,31.556315563155632,heart,modifier
ACC-0175,Suede Soft Leather,Leather,NOTE-0485,IsoButyl Quinoline,12.568125681256811,7.541075410754107,17.596175961759617,base,support
ACC-0175,Suede Soft Leather,Leather,NOTE-0555,Saffron Accord,37.46037460374604,22.47622476224762,52.444524445244454,heart,support
ACC-0175,Suede Soft Leather,Leather,NOTE-0556,Suederal,19.191191911919116,11.515115151151512,26.868268682686825,base,driver
ACC-0176,Boozy Vanilla,Boozy,NOTE-0205,Iso E Super,3.8899611003889962,2.3339766602333976,5.445945540544594,base,modifier
ACC-0176,Boozy Vanilla,Boozy,NOTE-0408,Vanilla Absolute,16.150838491615083,9.689903100968989,22.610773892261076,base,support
ACC-0176,Boozy Vanilla,Boozy,NOTE-0457,Benzoin Siam,10.27189728102719,6.162938370616294,14.380856191438085,base,support
ACC-0176,Boozy Vanilla,Boozy,NOTE-0465,Musk Ketone,3.5749642503574965,2.1449785502144976,5.003949960500394,base,modifier
ACC-0176,Boozy Vanilla,Boozy,NOTE-0566,Rum CO₂ Extract,59.99940000599994,35.999640003599964,83.99916000839991,heart,driver
ACC-0176,Boozy Vanilla,Boozy,NOTE-0567,Oakwood Extract,6.112938870611294,3.667963320366796,8.557914420855791,base,modifier
ACC-0177,Green Vegetal,Green,NOTE-0205,Iso E Super,28.425,17.055,39.796,base,modifier
ACC-0177,Green Vegetal,Green,NOTE-0465,Musk Ketone,26.12,15.672,36.568,base,modifier
ACC-0177,Green Vegetal,Green,NOTE-0477,Galbanum Resin,16.866,10.12,23.613,top,driver
ACC-0177,Green Vegetal,Green,NOTE-0532,cis-3-Hexenol,9.554,5.732,13.375,top,support
ACC-0177,Green Vegetal,Green,NOTE-0557,Basil Oil,7.61,4.566,10.654,top,modifier
ACC-0177,Green Vegetal,Green,NOTE-0568,Tomato Leaf Accord,11.425,6.855,15.995,top,support
ACC-0178,Dirty Leather,Animalic Leather,NOTE-0205,Iso E Super,8.177918220817793,4.906950930490694,11.448885511144887,base,modifier
ACC-0178,Dirty Leather,Animalic Leather,NOTE-0455,Labdanum Absolute,12.850871491285087,7.709922900770992,17.99082009179908,base,modifier
ACC-0178,Dirty Leather,Animalic Leather,NOTE-0471,Birch Tar Rectified,23.364766352336474,14.018859811401885,32.71067289327107,base,support
ACC-0178,Dirty Leather,Animalic Leather,NOTE-0476,Habanolide,7.513924860751392,4.508954910450895,10.519894801051988,base,modifier
